id,term,positive_score,nagative_score
"35551","장장","0.00047","0.00064"
"35552","장재","0.00001","0.00011"
"35553","장재열","0.00007","0.00000"
"35554","장전","0.00021","0.00011"
"35555","장점","0.02342","0.02639"
"35556","장정","0.00098","0.00150"
"35557","장정아","0.00004","0.00000"
"35558","장정일","0.00034","0.00061"
"35559","장제","0.00003","0.00000"
"35560","장조","0.00011","0.00000"
"35561","장족","0.00003","0.00004"
"35562","장졸","0.00002","0.00000"
"35563","장종오","0.00002","0.00000"
"35564","장좌","0.00003","0.00000"
"35565","장주","0.00011","0.00021"
"35566","장준","0.00008","0.00000"
"35567","장준하","0.00003","0.00000"
"35568","장준혁","0.00005","0.00007"
"35569","장준호","0.00003","0.00000"
"35570","장중","0.00009","0.00018"
"35571","장지","0.00013","0.00004"
"35572","장지혜","0.00002","0.00000"
"35573","장직","0.00002","0.00000"
"35574","장진","0.00014","0.00007"
"35575","장진영","0.00018","0.00004"
"35576","장진우","0.00004","0.00007"
"35577","장쩌민","0.00002","0.00007"
"35578","장쭤린","0.00002","0.00000"
"35579","장쯔이","0.00012","0.00000"
"35580","장차","0.00071","0.00046"
"35581","장착","0.00086","0.00068"
"35582","장창","0.00003","0.00004"
"35583","장천","0.00007","0.00004"
"35584","장천하","0.00004","0.00000"
"35585","장철문","0.00002","0.00000"
"35586","장초","0.00002","0.00000"
"35587","장총","0.00002","0.00007"
"35588","장충","0.00002","0.00004"
"35589","장치","0.00568","0.00694"
"35590","장타","0.00003","0.00007"
"35591","장태주","0.00002","0.00089"
"35592","장토","0.00002","0.00004"
"35593","장판","0.00040","0.00064"
"35594","장편","0.00829","0.01219"
"35595","장평","0.00001","0.00007"
"35596","장표","0.00004","0.00004"
"35597","장품","0.00002","0.00000"
"35598","장풍","0.00004","0.00004"
"35599","장피에르","0.00002","0.00000"
"35600","장하","0.00004","0.00057"
"35601","장하늘","0.00002","0.00000"
"35602","장하다","0.00023","0.00018"
"35603","장하석","0.00010","0.00011"
"35604","장하성","0.00002","0.00007"
"35605","장하준","0.00010","0.00032"
"35606","장학","0.00101","0.00100"
"35607","장학량","0.00002","0.00004"
"35608","장한","0.00005","0.00014"
"35609","장한업","0.00004","0.00000"
"35610","장함","0.00002","0.00000"
"35611","장합","0.00003","0.00000"
"35612","장항준","0.00003","0.00000"
"35613","장해","0.00009","0.00043"
"35614","장혁","0.00003","0.00004"
"35615","장현","0.00005","0.00000"
"35616","장현도","0.00005","0.00004"
"35617","장현정","0.00003","0.00004"
"35618","장형","0.00002","0.00004"
"35619","장호","0.00019","0.00021"
"35620","장혼","0.00016","0.00000"
"35621","장홍","0.00002","0.00000"
"35622","장화","0.00132","0.00107"
"35623","장화홍련","0.00021","0.00043"
"35624","장황","0.00072","0.00383"
"35625","장회익","0.00003","0.00000"
"35626","장훈","0.00009","0.00004"
"35627","장흥","0.00013","0.00018"
"35628","장희빈","0.00043","0.00021"
"35629","장히","0.00002","0.00004"
"35630","잦다","0.00235","0.00275"
"35631","잦아들다","0.00020","0.00021"
"35632","잦아지다","0.00045","0.00050"
"35633","재가","0.00041","0.00050"
"35634","재간","0.00031","0.00039"
"35635","재갈","0.00009","0.00011"
"35636","재강","0.00010","0.00000"
"35637","재개","0.00018","0.00018"
"35638","재건","0.00062","0.00039"
"35639","재걸","0.00008","0.00000"
"35640","재경","0.00022","0.00021"
"35641","재계","0.00021","0.00014"
"35642","재고","0.00133","0.00204"
"35643","재공","0.00004","0.00000"
"35644","재귀","0.00005","0.00000"
"35645","재규어","0.00091","0.00079"
"35646","재기","0.00190","0.00275"
"35647","재기다","0.00006","0.00007"
"35648","재끼다","0.00002","0.00000"
"35649","재난","0.00206","0.00179"
"35650","재능","0.01327","0.01287"
"35651","재니스","0.00002","0.00004"
"35652","재님","0.00003","0.00004"
"35653","재닛","0.00004","0.00004"
"35654","재다","0.00378","0.00347"
"35655","재단","0.00278","0.00207"
"35656","재담","0.00010","0.00004"
"35657","재덕","0.00010","0.00007"
"35658","재도","0.00007","0.00004"
"35659","재독","0.00039","0.00086"
"35660","재동","0.00002","0.00000"
"35661","재란","0.00027","0.00021"
"35662","재래","0.00063","0.00072"
"35663","재량","0.00019","0.00032"
"35664","재러드","0.00012","0.00000"
"35665","재력","0.00078","0.00114"
"35666","재련","0.00002","0.00000"
"35667","재로","0.00027","0.00014"
"35668","재론","0.00002","0.00004"
"35669","재롱","0.00100","0.00093"
"35670","재료","0.02594","0.01752"
"35671","재리","0.00002","0.00000"
"35672","재림","0.00018","0.00018"
"35673","재매","0.00003","0.00000"
"35674","재면","0.00005","0.00000"
"35675","재명","0.00005","0.00000"
"35676","재목","0.00025","0.00011"
"35677","재무","0.00692","0.00597"
"35678","재문","0.00002","0.00000"
"35679","재물","0.00117","0.00114"
"35680","재미","0.07765","0.09866"
"35681","재미나다","0.02933","0.01552"
"35682","재미슨","0.00019","0.00000"
"35683","재미없다","0.00556","0.02006"
"35684","재미있다","0.00009","0.00007"
"35685","재민","0.00037","0.00011"
"35686","재밋","0.00002","0.00007"
"35687","재밌다","0.26725","0.20043"
"35688","재발","0.00045","0.00032"
"35689","재방","0.00009","0.00004"
"35690","재배","0.00179","0.00175"
"35691","재배열","0.00002","0.00000"
"35692","재벌","0.00233","0.00558"
"35693","재범","0.00008","0.00004"
"35694","재보","0.00003","0.00014"
"35695","재복","0.00007","0.00004"
"35696","재본","0.00004","0.00007"
"35697","재봉","0.00087","0.00043"
"35698","재부","0.00002","0.00007"
"35699","재비","0.00002","0.00018"
"35700","재빠르다","0.00059","0.00057"
"35701","재빨리","0.00100","0.00086"
"35702","재사","0.00002","0.00011"
"35703","재산","0.00763","0.00801"
"35704","재상","0.00118","0.00086"
"35705","재생","0.00232","0.00290"
"35706","재서","0.00006","0.00000"
"35707","재석","0.00007","0.00007"
"35708","재선","0.00018","0.00011"
"35709","재설","0.00002","0.00000"
"35710","재성","0.00009","0.00004"
"35711","재소","0.00012","0.00025"
"35712","재수","0.00118","0.00093"
"35713","재수없다","0.00025","0.00039"
"35714","재스민","0.00021","0.00032"
"35715","재스퍼","0.00007","0.00000"
"35716","재시","0.00004","0.00011"
"35717","재식","0.00019","0.00000"
"35718","재신","0.00003","0.00000"
"35719","재신다","0.00002","0.00000"
"35720","재심","0.00008","0.00007"
"35721","재아","0.00004","0.00000"
"35722","재앙","0.00263","0.00243"
"35723","재야","0.00027","0.00064"
"35724","재연","0.00053","0.00061"
"35725","재열","0.00008","0.00014"
"35726","재와","0.00010","0.00004"
"35727","재외","0.00002","0.00004"
"35728","재우","0.00045","0.00025"
"35729","재우다","0.00232","0.00118"
"35730","재욱","0.00015","0.00043"
"35731","재운","0.00009","0.00029"
"35732","재웅","0.00004","0.00000"
"35733","재원","0.00071","0.00057"
"35734","재위","0.00027","0.00011"
"35735","재윤","0.00013","0.00007"
"35736","재은","0.00003","0.00014"
"35737","재의","0.00023","0.00011"
"35738","재이","0.00033","0.00007"
"35739","재인","0.00034","0.00057"
"35740","재일","0.00101","0.00161"
"35741","재임","0.00042","0.00032"
"35742","재입","0.00002","0.00000"
"35743","재자","0.00002","0.00000"
"35744","재작","0.00002","0.00004"
"35745","재잘거리다","0.00021","0.00025"
"35746","재잘대다","0.00005","0.00004"
"35747","재잘재잘","0.00044","0.00029"
"35748","재재","0.00037","0.00004"
"35749","재정","0.00312","0.00297"
"35750","재제","0.00002","0.00000"
"35751","재조","0.00004","0.00000"
"35752","재조지은","0.00001","0.00011"
"35753","재종","0.00002","0.00004"
"35754","재주","0.00508","0.00433"
"35755","재주넘","0.00002","0.00000"
"35756","재주넘다","0.00003","0.00004"
"35757","재준","0.00004","0.00004"
"35758","재중","0.00002","0.00004"
"35759","재즈","0.00144","0.00100"
"35760","재지","0.00013","0.00014"
"35761","재직","0.00170","0.00147"
"35762","재진","0.00002","0.00004"
"35763","재질","0.00152","0.00254"
"35764","재차","0.00043","0.00054"
"35765","재채기","0.00098","0.00086"
"35766","재천","0.00018","0.00000"
"35767","재청","0.00003","0.00000"
"35768","재촉","0.00127","0.00118"
"35769","재출","0.00002","0.00000"
"35770","재취","0.00002","0.00000"
"35771","재치","0.00520","0.00397"
"35772","재치다","0.00010","0.00036"
"35773","재커리","0.00005","0.00000"
"35774","재클린","0.00012","0.00011"
"35775","재키다","0.00018","0.00004"
"35776","재킷","0.00021","0.00021"
"35777","재탄","0.00002","0.00004"
"35778","재탄생","0.00025","0.00018"
"35779","재탕","0.00023","0.00150"
"35780","재택","0.00032","0.00029"
"35781","재판","0.00624","0.00608"
"35782","재패","0.00008","0.00007"
"35783","재팬","0.00016","0.00032"
"35784","재편","0.00043","0.00043"
"35785","재품","0.00002","0.00000"
"35786","재하","0.00055","0.00018"
"35787","재하다","0.00027","0.00043"
"35788","재학","0.00073","0.00068"
"35789","재한","0.00002","0.00004"
"35790","재해","0.00203","0.00175"
"35791","재혁","0.00018","0.00057"
"35792","재현","0.00225","0.00200"
"35793","재형","0.00109","0.00075"
"35794","재혼","0.00121","0.00118"
"35795","재화","0.00070","0.00075"
"35796","재활","0.00074","0.00097"
"35797","재회","0.00152","0.00182"
"35798","재훈","0.00016","0.00032"
"35799","재휘","0.00003","0.00000"
"35800","재희","0.00036","0.00025"
"35801","잭슨","0.00125","0.00061"
"35802","잰더","0.00002","0.00000"
"35803","잽싸다","0.00036","0.00021"
"35804","잿물","0.00004","0.00000"
"35805","쟁기","0.00014","0.00011"
"35806","쟁론기","0.00003","0.00000"
"35807","쟁명","0.00003","0.00007"
"35808","쟁반","0.00023","0.00018"
"35809","쟁사","0.00003","0.00004"
"35810","쟁의","0.00007","0.00014"
"35811","쟁이","0.00652","0.00472"
"35812","쟁이다","0.00074","0.00054"
"35813","쟁점","0.00111","0.00082"
"35814","쟁취","0.00130","0.00107"
"35815","쟁탈","0.00045","0.00039"
"35816","쟁투","0.00005","0.00014"
"35817","쟁패","0.00002","0.00000"
"35818","쟈니","0.00003","0.00018"
"35819","쟈크","0.00002","0.00004"
"35820","저가","0.00024","0.00021"
"35821","저간","0.00005","0.00004"
"35822","저감","0.00002","0.00004"
"35823","저것","0.00494","0.00493"
"35824","저격","0.00162","0.00086"
"35825","저고리","0.00043","0.00068"
"35826","저곳","0.00169","0.00179"
"35827","저공","0.00003","0.00000"
"35828","저그","0.00002","0.00004"
"35829","저글링","0.00010","0.00004"
"35830","저금","0.00178","0.00089"
"35831","저급","0.00030","0.00097"
"35832","저기","0.00803","0.00822"
"35833","저냐","0.00003","0.00000"
"35834","저냥","0.00014","0.00100"
"35835","저널","0.00084","0.00111"
"35836","저널리스트","0.00136","0.00132"
"35837","저널리즘","0.00052","0.00036"
"35838","저넷","0.00007","0.00000"
"35839","저녁","0.01586","0.01455"
"35840","저능","0.00008","0.00014"
"35841","저당","0.00048","0.00046"
"35842","저대","0.00008","0.00007"
"35843","저도","0.00002","0.00004"
"35844","저돌","0.00024","0.00039"
"35845","저드","0.00012","0.00000"
"35846","저들","0.00003","0.00000"
"35847","저떻다","0.00003","0.00007"
"35848","저라다","0.00044","0.00021"
"35849","저러다","0.01025","0.01291"
"35850","저러쿵","0.00011","0.00029"
"35851","저러하다","0.00013","0.00018"
"35852","저런","0.00157","0.00193"
"35853","저렇게","0.00005","0.00011"
"35854","저렇다","0.00859","0.00851"
"35855","저력","0.00094","0.00072"
"35856","저리","0.00252","0.00236"
"35857","저리다","0.00126","0.00097"
"35858","저리도","0.00018","0.00014"
"35859","저릿저릿","0.00007","0.00011"
"35860","저마","0.00002","0.00000"
"35861","저마다","0.00008","0.00014"
"35862","저만","0.00036","0.00029"
"35863","저만치","0.00027","0.00032"
"35864","저먼","0.00004","0.00004"
"35865","저면","0.00002","0.00007"
"35866","저명","0.00022","0.00018"
"35867","저모","0.00055","0.00043"
"35868","저물","0.00002","0.00004"
"35869","저물다","0.00106","0.00179"
"35870","저미다","0.00036","0.00029"
"35871","저버리다","0.00225","0.00132"
"35872","저벅저벅","0.00004","0.00004"
"35873","저번","0.00114","0.00164"
"35874","저변","0.00052","0.00050"
"35875","저본","0.00004","0.00000"
"35876","저분","0.00006","0.00007"
"35877","저비","0.00006","0.00000"
"35878","저비스","0.00009","0.00000"
"35879","저서","0.00724","0.00805"
"35880","저속","0.00014","0.00014"
"35881","저수","0.00046","0.00011"
"35882","저술","0.00427","0.00561"
"35883","저스트","0.00064","0.00032"
"35884","저스티스","0.00017","0.00011"
"35885","저스틴","0.00024","0.00007"
"35886","저승","0.00305","0.00175"
"35887","저시","0.00003","0.00000"
"35888","저애","0.00002","0.00000"
"35889","저어","0.00030","0.00050"
"35890","저엉","0.00002","0.00000"
"35891","저역","0.00015","0.00004"
"35892","저열","0.00005","0.00011"
"35893","저염식","0.00017","0.00021"
"35894","저예산","0.00003","0.00000"
"35895","저온","0.00013","0.00004"
"35896","저우","0.00014","0.00018"
"35897","저우하오","0.00002","0.00004"
"35898","저울","0.00091","0.00093"
"35899","저위","0.00002","0.00000"
"35900","저유","0.00003","0.00004"
"35901","저율","0.00002","0.00018"
"35902","저음","0.00012","0.00018"
"35903","저의","0.00008","0.00025"
"35904","저인","0.00002","0.00011"
"35905","저자","0.26456","0.33382"
"35906","저작","0.00368","0.00569"
"35907","저잣","0.00023","0.00018"
"35908","저장","0.00398","0.00218"
"35909","저저","0.00014","0.00007"
"35910","저적","0.00014","0.00000"
"35911","저절","0.00005","0.00007"
"35912","저절로","0.01006","0.00633"
"35913","저점","0.00017","0.00036"
"35914","저조","0.00025","0.00050"
"35915","저주","0.00418","0.00443"
"35916","저지","0.00145","0.00157"
"35917","저지레","0.00004","0.00000"
"35918","저지르다","0.01035","0.01287"
"35919","저질","0.00039","0.00107"
"35920","저질르다","0.00007","0.00000"
"35921","저쩌다","0.00005","0.00007"
"35922","저쪽","0.00010","0.00014"
"35923","저찌하다","0.00011","0.00014"
"35924","저차","0.00003","0.00000"
"35925","저책","0.00031","0.00043"
"35926","저촉","0.00007","0.00004"
"35927","저축","0.00734","0.01041"
"35928","저출산","0.00108","0.00107"
"35929","저층","0.00005","0.00007"
"35930","저커버그","0.00055","0.00021"
"35931","저크","0.00004","0.00000"
"35932","저탄","0.00055","0.00021"
"35933","저택","0.00318","0.00368"
"35934","저하","0.00142","0.00215"
"35935","저항","0.00634","0.00511"
"35936","저항군","0.00003","0.00000"
"35937","저해","0.00037","0.00064"
"35938","저혈당","0.00002","0.00000"
"35939","저화","0.00002","0.00004"
"35940","적갈","0.00007","0.00021"
"35941","적개","0.00030","0.00029"
"35942","적격","0.00031","0.00021"
"35943","적과","0.00047","0.00036"
"35944","적국","0.00021","0.00021"
"35945","적군","0.00051","0.00046"
"35946","적귀","0.00017","0.00036"
"35947","적극","0.01834","0.01244"
"35948","적금","0.00230","0.00186"
"35949","적기","0.00044","0.00032"
"35950","적다","0.05989","0.07402"
"35951","적당","0.00030","0.00043"
"35952","적당히","0.00431","0.00565"
"35953","적대","0.00142","0.00150"
"35954","적도","0.00590","0.00565"
"35955","적독","0.00005","0.00000"
"35956","적려","0.00002","0.00004"
"35957","적령","0.00017","0.00021"
"35958","적료","0.00002","0.00000"
"35959","적립","0.00060","0.00072"
"35960","적막","0.00068","0.00068"
"35961","적모","0.00003","0.00004"
"35962","적목","0.00003","0.00000"
"35963","적반하장","0.00007","0.00021"
"35964","적발","0.00017","0.00007"
"35965","적법","0.00005","0.00004"
"35966","적벽","0.00028","0.00007"
"35967","적부","0.00009","0.00014"
"35968","적분","0.00170","0.00118"
"35969","적산","0.00002","0.00000"
"35970","적삼","0.00003","0.00004"
"35971","적색","0.00016","0.00036"
"35972","적서","0.00004","0.00004"
"35973","적선","0.00008","0.00000"
"35974","적성","0.00240","0.00164"
"35975","적소","0.00075","0.00043"
"35976","적수","0.00013","0.00025"
"35977","적시","0.00028","0.00039"
"35978","적시다","0.00141","0.00132"
"35979","적실","0.00003","0.00000"
"35980","적실히","0.00002","0.00000"
"35981","적심","0.00002","0.00000"
"35982","적어","0.00003","0.00000"
"35983","적어도","0.00969","0.01541"
"35984","적어지다","0.00080","0.00089"
"35985","적여","0.00003","0.00004"
"35986","적외","0.00023","0.00036"
"35987","적요","0.00008","0.00007"
